,AVIBASEID,WEEK,OBSERVATION COUNT,normalized_observation_count,fractional_norm_count
5256,C9ABA616,11,2041,2041.0,0.014263550722612026
5257,C9ABA616,12,1874,1874.0,0.013096469404299331
5258,C9ABA616,13,2133,2133.0,0.014906493724317222
5259,C9ABA616,14,3518,3518.0,0.024585581304335673
5260,C9ABA616,15,3365,3365.0,0.02351633913845638
5261,C9ABA616,16,5231,5231.0,0.03655690045565091
5262,C9ABA616,17,3907,3907.0,0.02730411203980656
5263,C9ABA616,18,3753,3753.0,0.026227881363039163
5264,C9ABA616,19,2361,2361.0,0.016499874206804013
5265,C9ABA616,20,1701,1701.0,0.011887457020658038
5266,C9ABA616,21,1727,1727.0,0.012069158303748637
5267,C9ABA616,22,2207,2207.0,0.01542364353003662
5268,C9ABA616,23,1803,1803.0,0.012600285131244235
5269,C9ABA616,24,1831,1831.0,0.012795963436111033
5270,C9ABA616,25,1562,1562.0,0.010916054007212144
5271,C9ABA616,26,1283,1283.0,0.008966259469432254
5272,C9ABA616,27,1277,1277.0,0.008924328404103654
5273,C9ABA616,28,2044,2044.0,0.014284516255276325
5274,C9ABA616,29,1575,1575.0,0.011006904648757443
5275,C9ABA616,30,1280,1280.0,0.008945293936767953
5276,C9ABA616,31,1367,1367.0,0.00955329438403265
5277,C9ABA616,32,1895,1895.0,0.013243228132949432
5278,C9ABA616,33,2315,2315.0,0.016178402705951417
5279,C9ABA616,34,1865,1865.0,0.013033572806306432
5280,C9ABA616,35,2175,2175.0,0.01520001118161742
5281,C9ABA616,36,2968,2968.0,0.020741900315880694
5282,C9ABA616,37,2958,2958.0,0.020672015206999694
5283,C9ABA616,38,3445,3445.0,0.024075420009504373
5284,C9ABA616,39,3805,3805.0,0.02659128392922036
5285,C9ABA616,40,3097,3097.0,0.021643418220445586
5286,C9ABA616,41,4286,4286.0,0.029952757666396445
5287,C9ABA616,42,3248,3248.0,0.022698683364548684
5288,C9ABA616,43,2832,2832.0,0.019791462835099097
5289,C9ABA616,44,3037,3037.0,0.02122410756715959
5290,C9ABA616,45,3406,3406.0,0.023802868084868475
5291,C9ABA616,46,4012,4012.0,0.028037905683057054
5292,C9ABA616,47,5772,5772.0,0.04033768484611299
5293,C9ABA616,48,3134,3134.0,0.021901993123305288
5294,C9ABA616,49,2652,2652.0,0.018533530875241105
5295,C9ABA616,50,4174,4174.0,0.02917004444692925
5296,C9ABA616,51,3062,3062.0,0.02139882033936209
5297,C9ABA616,52,3232,3232.0,0.02258686719033908
5298,CAA5E106,1,1424,1424.0,0.04845350301133077
5299,CAA5E106,2,1022,1022.0,0.03477491578481745
5300,CAA5E106,3,776,776.0,0.02640443703426452
5301,CAA5E106,4,1073,1073.0,0.036510258940419885
5302,CAA5E106,5,984,984.0,0.03348191500221171
5303,CAA5E106,6,1200,1200.0,0.0408316036612338
5304,CAA5E106,7,989,989.0,0.03365204668413352
5305,CAA5E106,8,934,934.0,0.031780598182993634
5306,CAA5E106,9,704,704.0,0.023954540814590492
5307,CAA5E106,10,703,703.0,0.02392051447820613
5308,CAA5E106,11,585,585.0,0.019905406784851476
5309,CAA5E106,12,477,477.0,0.016230562455340432
5310,CAA5E106,13,456,456.0,0.015516009391268843
5311,CAA5E106,14,482,482.0,0.01640069413726224
5312,CAA5E106,15,385,385.0,0.013100139507979176
5313,CAA5E106,16,372,372.0,0.012657797134982477
5314,CAA5E106,17,360,360.0,0.012249481098370138
5315,CAA5E106,18,336,336.0,0.011432849025145462
5316,CAA5E106,19,222,222.0,0.007553846677328252
5317,CAA5E106,20,232,232.0,0.007894110041171867
5318,CAA5E106,21,276,276.0,0.009391268842083772
5319,CAA5E106,22,313,313.0,0.010650243288305147
5320,CAA5E106,23,259,259.0,0.008812821123549627
5321,CAA5E106,24,195,195.0,0.006635135594950492
5322,CAA5E106,25,226,226.0,0.007689952022865698
5323,CAA5E106,26,197,197.0,0.0067031882677192145
5324,CAA5E106,27,376,376.0,0.012793902480519922
5325,CAA5E106,28,225,225.0,0.007655925686481336
5326,CAA5E106,29,231,231.0,0.007860083704787505
5327,CAA5E106,30,272,272.0,0.009255163496546327
5328,CAA5E106,31,339,339.0,0.011534928034298546
5329,CAA5E106,32,232,232.0,0.007894110041171867
5330,CAA5E106,33,282,282.0,0.009595426860389942
5331,CAA5E106,34,272,272.0,0.009255163496546327
5332,CAA5E106,35,326,326.0,0.011092585661301847
5333,CAA5E106,36,432,432.0,0.014699377318044167
5334,CAA5E106,37,465,465.0,0.015822246418728095
5335,CAA5E106,38,503,503.0,0.01711524720133383
5336,CAA5E106,39,585,585.0,0.019905406784851476
5337,CAA5E106,40,552,552.0,0.018782537684167544
5338,CAA5E106,41,660,660.0,0.022457382013678587
5339,CAA5E106,42,864,864.0,0.029398754636088334
5340,CAA5E106,43,582,582.0,0.01980332777569839
5341,CAA5E106,44,729,729.0,0.02480519922419953
5342,CAA5E106,45,825,825.0,0.028071727517098233
5343,CAA5E106,46,981,981.0,0.033379835993058625
5344,CAA5E106,47,1086,1086.0,0.036952601313416586
5345,CAA5E106,48,570,570.0,0.019395011739086053
5346,CAA5E106,49,519,519.0,0.017659668583483615
5347,CAA5E106,50,839,839.0,0.028548096226479296
5348,CAA5E106,51,656,656.0,0.02232127666814114
5349,CAA5E106,52,804,804.0,0.027357174453026642
5350,CB343E43,1,16978,16978.0,0.027533796932976983
5351,CB343E43,2,11479,11479.0,0.01861588261241859
5352,CB343E43,3,9538,9538.0,0.015468097252134203
5353,CB343E43,4,10812,10812.0,0.017534186149095722
5354,CB343E43,5,7482,7482.0,0.012133812501621734
5355,CB343E43,6,5426,5426.0,0.008799527751109266
5356,CB343E43,7,3754,3754.0,0.00608798879057578
5357,CB343E43,8,7349,7349.0,0.011918121902488388
5358,CB343E43,9,3049,3049.0,0.0049446664417862425
5359,CB343E43,10,3013,3013.0,0.004886284023975713
5360,CB343E43,11,7795,7795.0,0.012641415189807726
5361,CB343E43,12,4723,4723.0,0.007659448869975868
5362,CB343E43,13,3734,3734.0,0.006055554114014375
5363,CB343E43,14,5196,5196.0,0.008426528970653104
5364,CB343E43,15,5517,5517.0,0.00894710552946366
5365,CB343E43,16,21586,21586.0,0.03500674641272477
5366,CB343E43,17,27433,27433.0,0.04448902410545162
5367,CB343E43,18,74797,74797.0,0.12130082513817173
5368,CB343E43,19,7692,7692.0,0.01247437660551649
5369,CB343E43,20,212,212.0,0.0003438075715508965
5370,CB343E43,21,8,8.0,1.2973870624562131e-05
5371,CB343E43,22,25,25.0,4.0543345701756665e-05
5372,CB343E43,24,1,1.0,1.6217338280702664e-06
5373,CB343E43,25,6,6.0,9.7304029684216e-06
5374,CB343E43,26,6,6.0,9.7304029684216e-06
5375,CB343E43,27,170,170.0,0.0002756947507719453
5376,CB343E43,28,732,732.0,0.001187109162147435
5377,CB343E43,29,14546,14546.0,0.023589740263110098
5378,CB343E43,30,10685,10685.0,0.017328225952930796
5379,CB343E43,31,14959,14959.0,0.024259516334103115
5380,CB343E43,32,9305,9305.0,0.015090233270193829
5381,CB343E43,33,8417,8417.0,0.013650133630867433
5382,CB343E43,34,13544,13544.0,0.02196476296738369
5383,CB343E43,35,8634,8634.0,0.01400204987155868
5384,CB343E43,36,10303,10303.0,0.016708723630607956
5385,CB343E43,37,5057,5057.0,0.008201107968551337
5386,CB343E43,38,19304,19304.0,0.031305949817068426
5387,CB343E43,39,17532,17532.0,0.028432237473727914
5388,CB343E43,40,20703,20703.0,0.033574755442538726
5389,CB343E43,41,49842,49842.0,0.08083045745867823
5390,CB343E43,42,36393,36393.0,0.059019759204961206
5391,CB343E43,43,7177,7177.0,0.011639183684060302
5392,CB343E43,44,11610,11610.0,0.018828329743895793
5393,CB343E43,45,16772,16772.0,0.02719971976439451
5394,CB343E43,46,19539,19539.0,0.03168705726666494
5395,CB343E43,47,20771,20771.0,0.033685033342847504
5396,CB343E43,48,8166,8166.0,0.013243078440021797
5397,CB343E43,49,8227,8227.0,0.013342004203534083
5398,CB343E43,50,22058,22058.0,0.035772204779573935
5399,CB343E43,51,13416,13416.0,0.021757181037390695
5400,CB343E43,52,11151,11151.0,0.018083953916811543
5401,D05FFEF7,1,1587,1587.0,0.055169297086838626
5402,D05FFEF7,2,433,433.0,0.01505249252589863
5403,D05FFEF7,3,690,690.0,0.023986650907321144
5404,D05FFEF7,4,844,844.0,0.029340193283737746
5405,D05FFEF7,5,477,477.0,0.01658207606201766
5406,D05FFEF7,6,470,470.0,0.016338733226725997
5407,D05FFEF7,7,548,548.0,0.019050267677118822
5408,D05FFEF7,8,712,712.0,0.024751442675380656
5409,D05FFEF7,9,483,483.0,0.0167906556351248
5410,D05FFEF7,10,662,662.0,0.02301327956615449
5411,D05FFEF7,11,619,619.0,0.02151845929221998
5412,D05FFEF7,12,740,740.0,0.025724814016547314
5413,D05FFEF7,13,623,623.0,0.021657512340958075
5414,D05FFEF7,14,968,968.0,0.033650837794618645
5415,D05FFEF7,15,853,853.0,0.029653062643398457
5416,D05FFEF7,16,480,480.0,0.01668636584857123
5417,D05FFEF7,17,502,502.0,0.017451157616630745
5418,D05FFEF7,18,678,678.0,0.023569491761106863
5419,D05FFEF7,19,633,633.0,0.02200514496280331
5420,D05FFEF7,20,347,347.0,0.012062851978029619
5421,D05FFEF7,21,541,541.0,0.018806924841827156
5422,D05FFEF7,22,341,341.0,0.011854272404922478
5423,D05FFEF7,23,488,488.0,0.016964471946047416
5424,D05FFEF7,24,407,407.0,0.014148647709101021
5425,D05FFEF7,25,400,400.0,0.013905304873809358
5426,D05FFEF7,26,229,229.0,0.007960787040255858
5427,D05FFEF7,27,264,264.0,0.009177501216714177
5428,D05FFEF7,28,479,479.0,0.016651602586386708
5429,D05FFEF7,29,452,452.0,0.015712994507404574
5430,D05FFEF7,30,173,173.0,0.006014044357922547
5431,D05FFEF7,31,289,289.0,0.01004658277132726
5432,D05FFEF7,32,476,476.0,0.016547312799833135
5433,D05FFEF7,33,358,358.0,0.012445247862059375
5434,D05FFEF7,34,1012,1012.0,0.03518042133073768
5435,D05FFEF7,35,306,306.0,0.010637558228464159
5436,D05FFEF7,36,454,454.0,0.015782521031773623
5437,D05FFEF7,37,278,278.0,0.009664186887297505
5438,D05FFEF7,38,287,287.0,0.009977056246958214
5439,D05FFEF7,39,259,259.0,0.00900368490579156
5440,D05FFEF7,40,322,322.0,0.011193770423416533
5441,D05FFEF7,41,465,465.0,0.01616491691580338
5442,D05FFEF7,42,319,319.0,0.011089480636862964
5443,D05FFEF7,43,370,370.0,0.012862407008273657
5444,D05FFEF7,44,468,468.0,0.016269206702356948
5445,D05FFEF7,45,368,368.0,0.01279288048390461
5446,D05FFEF7,46,565,565.0,0.019641243134255717
5447,D05FFEF7,47,1063,1063.0,0.03695334770214837
5448,D05FFEF7,48,494,494.0,0.017173051519154558
5449,D05FFEF7,49,524,524.0,0.01821594938469026
5450,D05FFEF7,50,1685,1685.0,0.05857609678092192
5451,D05FFEF7,51,415,415.0,0.01442675380657721
5452,D05FFEF7,52,866,866.0,0.03010498505179726
5453,D13B9122,1,1667,1667.0,0.01531113662456946
5454,D13B9122,2,1324,1324.0,0.01216073478760046
5455,D13B9122,3,784,784.0,0.007200918484500574
5456,D13B9122,4,1286,1286.0,0.01181171067738232
5457,D13B9122,5,1153,1153.0,0.010590126291618828
5458,D13B9122,6,1485,1485.0,0.013639494833524684
5459,D13B9122,7,1122,1122.0,0.010305396096440872
5460,D13B9122,8,1507,1507.0,0.013841561423650976
5461,D13B9122,9,1501,1501.0,0.013786452353616533
5462,D13B9122,10,1196,1196.0,0.010985074626865671
5463,D13B9122,11,1249,1249.0,0.01147187141216992
5464,D13B9122,12,1146,1146.0,0.010525832376578646
5465,D13B9122,13,1724,1724.0,0.01583467278989667
5466,D13B9122,14,1761,1761.0,0.01617451205510907
5467,D13B9122,15,1163,1163.0,0.010681974741676235
5468,D13B9122,16,4917,4917.0,0.045161882893226174
5469,D13B9122,17,2366,2366.0,0.02173134328358209
5470,D13B9122,18,5965,5965.0,0.05478760045924225
5471,D13B9122,19,2663,2663.0,0.024459242250287026
5472,D13B9122,20,1780,1780.0,0.01634902411021814
5473,D13B9122,21,2640,2640.0,0.024247990815154993
5474,D13B9122,22,5384,5384.0,0.049451205510907
5475,D13B9122,23,7009,7009.0,0.06437657864523536
5476,D13B9122,24,4898,4898.0,0.04498737083811711
5477,D13B9122,25,1737,1737.0,0.015954075774971297
5478,D13B9122,26,2202,2202.0,0.020225028702640643
5479,D13B9122,27,2985,2985.0,0.027416762342135477
5480,D13B9122,28,2943,2943.0,0.027030998851894375
5481,D13B9122,29,1948,1948.0,0.017892078071182548
5482,D13B9122,30,1601,1601.0,0.014704936854190586
5483,D13B9122,31,2241,2241.0,0.020583237657864524
5484,D13B9122,32,2096,2096.0,0.019251435132032146
5485,D13B9122,33,2053,2053.0,0.018856486796785303
5486,D13B9122,34,1272,1272.0,0.011683122847301951
5487,D13B9122,35,1632,1632.0,0.014989667049368542
5488,D13B9122,36,2238,2238.0,0.020555683122847303
5489,D13B9122,37,1869,1869.0,0.017166475315729048
5490,D13B9122,38,1705,1705.0,0.0156601607347876
5491,D13B9122,39,1850,1850.0,0.016991963260619976
5492,D13B9122,40,2444,2444.0,0.02244776119402985
5493,D13B9122,41,1825,1825.0,0.016762342135476463
5494,D13B9122,42,2643,2643.0,0.024275545350172217
5495,D13B9122,43,861,861.0,0.007908151549942595
5496,D13B9122,44,1685,1685.0,0.01547646383467279
5497,D13B9122,45,2127,2127.0,0.019536165327210104
5498,D13B9122,46,2546,2546.0,0.023384615384615386
5499,D13B9122,47,1284,1284.0,0.011793340987370839
5500,D13B9122,48,1306,1306.0,0.01199540757749713
5501,D13B9122,49,854,854.0,0.007843857634902411
5502,D13B9122,50,1467,1467.0,0.013474167623421355
5503,D13B9122,51,1072,1072.0,0.009846153846153846
5504,D13B9122,52,699,699.0,0.0064202066590126295
5505,D201EB72,1,87186,87186.0,0.08780308004656727
5506,D201EB72,2,71604,71604.0,0.07211079466490496
5507,D201EB72,3,43264,43264.0,0.04357021144604279
5508,D201EB72,4,58519,58519.0,0.05893318240594901
5509,D201EB72,5,29619,29619.0,0.02982863565135774
5510,D201EB72,6,33809,33809.0,0.03404829139190229
5511,D201EB72,7,31179,31179.0,0.031399676929460246
5512,D201EB72,8,32040,32040.0,0.032266770865643744
5513,D201EB72,9,26418,26418.0,0.026604979798020487
5514,D201EB72,10,35965,35965.0,0.03621955100445934
5515,D201EB72,11,15826,15826.0,0.01593801235080143
5516,D201EB72,12,11673,11673.0,0.011755618486724701
5517,D201EB72,13,11355,11355.0,0.01143536776464996
5518,D201EB72,14,7053,7053.0,0.007102919316959592
5519,D201EB72,15,10833,10833.0,0.010909673183131045
5520,D201EB72,16,1860,1860.0,0.0018731646008145245
5521,D201EB72,17,2284,2284.0,0.0023001655635808463
5522,D201EB72,18,293,293.0,0.0002950737785154063
5523,D201EB72,19,194,194.0,0.00019537308202043966
5524,D201EB72,20,73,73.0,7.351667519325822e-05
5525,D201EB72,21,37,37.0,3.7261876467815806e-05
5526,D201EB72,22,103,103.0,0.00010372900746446023
5527,D201EB72,23,43,43.0,4.3304342922056214e-05
5528,D201EB72,24,67,67.0,6.747420873901782e-05
5529,D201EB72,25,78,78.0,7.855206390512523e-05
5530,D201EB72,26,11,11.0,1.1077855166107403e-05
5531,D201EB72,27,94,94.0,9.466530778309963e-05
5532,D201EB72,28,28,28.0,2.8198176786455206e-05
5533,D201EB72,29,18,18.0,1.8127399362721205e-05
5534,D201EB72,30,125,125.0,0.00012588471779667503
5535,D201EB72,31,25,25.0,2.5176943559335005e-05
5536,D201EB72,32,20,20.0,2.0141554847468005e-05
5537,D201EB72,33,10,10.0,1.0070777423734002e-05
5538,D201EB72,34,55,55.0,5.5389275830537015e-05
5539,D201EB72,35,194,194.0,0.00019537308202043966
5540,D201EB72,36,458,458.0,0.00046124160600701734
5541,D201EB72,37,1933,1933.0,0.0019466812760077826
5542,D201EB72,38,4312,4312.0,0.004342519225114102
5543,D201EB72,39,5179,5179.0,0.00521565562775184
5544,D201EB72,40,9298,9298.0,0.009363808848587875
5545,D201EB72,41,14104,14104.0,0.014203824478434436
5546,D201EB72,42,27244,27244.0,0.027436826013220915
5547,D201EB72,43,22436,22436.0,0.022594796227889607
5548,D201EB72,44,24645,24645.0,0.02481943096079245
5549,D201EB72,45,29910,29910.0,0.0301216952743884
5550,D201EB72,46,31904,31904.0,0.03212980829268096
5551,D201EB72,47,40295,40295.0,0.040580197628936165
5552,D201EB72,48,118077,118077.0,0.11891271858622399
5553,D201EB72,49,25855,25855.0,0.026037995029064263
5554,D201EB72,50,52904,52904.0,0.053278440882522364
5555,D201EB72,51,35586,35586.0,0.03583786854009982
5556,D201EB72,52,36877,36877.0,0.03713800590550388
5557,D3A260BC,1,721828,721828.0,0.12941781633028843
5558,D3A260BC,2,276451,276451.0,0.04956538779643428
5559,D3A260BC,3,186354,186354.0,0.033411737622279225
5560,D3A260BC,4,280344,280344.0,0.05026337063857093
5561,D3A260BC,5,111072,111072.0,0.019914294950372936
5562,D3A260BC,6,93874,93874.0,0.016830835171522156
5563,D3A260BC,7,145471,145471.0,0.02608175238337026
5564,D3A260BC,8,168924,168924.0,0.030286682153889348
5565,D3A260BC,9,83007,83007.0,0.014882471558499049
5566,D3A260BC,10,99935,99935.0,0.01791752256073105
5567,D3A260BC,11,1037260,1037260.0,0.18597217642811717
5568,D3A260BC,12,107775,107775.0,0.019323170000328103
5569,D3A260BC,13,31542,31542.0,0.00565522085966457
5570,D3A260BC,14,58034,58034.0,0.010405018304792773
5571,D3A260BC,15,11920,11920.0,0.002137157841836335
5572,D3A260BC,16,2768,2768.0,0.0004962796062250818
5573,D3A260BC,17,522,522.0,9.359030146296702e-05
5574,D3A260BC,18,272,272.0,4.87673601492855e-05
5575,D3A260BC,19,52,52.0,9.323171793245757e-06
5576,D3A260BC,20,37,37.0,6.6337953144248654e-06
5577,D3A260BC,21,45,45.0,8.068129436462673e-06
5578,D3A260BC,22,15,15.0,2.6893764788208914e-06
5579,D3A260BC,23,2,2.0,3.5858353050945217e-07
5580,D3A260BC,26,3,3.0,5.378752957641782e-07
5581,D3A260BC,27,2,2.0,3.5858353050945217e-07
5582,D3A260BC,28,2,2.0,3.5858353050945217e-07
5583,D3A260BC,30,1,1.0,1.7929176525472608e-07
5584,D3A260BC,32,1,1.0,1.7929176525472608e-07
5585,D3A260BC,34,2,2.0,3.5858353050945217e-07
5586,D3A260BC,35,2,2.0,3.5858353050945217e-07
5587,D3A260BC,36,2,2.0,3.5858353050945217e-07
5588,D3A260BC,37,5,5.0,8.964588262736304e-07
5589,D3A260BC,38,11,11.0,1.972209417801987e-06
5590,D3A260BC,39,2,2.0,3.5858353050945217e-07
5591,D3A260BC,40,301,301.0,5.396682134167255e-05
5592,D3A260BC,41,1324,1324.0,0.00023738229719725735
5593,D3A260BC,42,20104,20104.0,0.003604481648681013
5594,D3A260BC,43,22717,22717.0,0.004072971031291612
5595,D3A260BC,44,95775,95775.0,0.01717166881727139
5596,D3A260BC,45,287311,287311.0,0.051512496367100605
5597,D3A260BC,46,258373,258373.0,0.04632415126415934
5598,D3A260BC,47,322235,322235.0,0.05777408197685666
5599,D3A260BC,48,305142,305142.0,0.05470944783335763
5600,D3A260BC,49,101091,101091.0,0.018124783841365514
5601,D3A260BC,50,109087,109087.0,0.019558400796342305
5602,D3A260BC,51,457376,457376.0,0.0820037504251456
5603,D3A260BC,52,179128,179128.0,0.03211617532654858
5604,DE0971C1,1,410,410.0,0.009582573739073529
5605,DE0971C1,2,205,205.0,0.004791286869536764
5606,DE0971C1,3,200,200.0,0.004674426214182209
5607,DE0971C1,4,305,305.0,0.007128499976627869
5608,DE0971C1,5,203,203.0,0.0047445426073949425
5609,DE0971C1,6,127,127.0,0.002968260646005703
5610,DE0971C1,7,103,103.0,0.0024073295003038376
5611,DE0971C1,8,223,223.0,0.0052119852288131634
5612,DE0971C1,9,178,178.0,0.004160239330622166
5613,DE0971C1,10,166,166.0,0.0038797737577712338
5614,DE0971C1,11,210,210.0,0.0049081475248913195
5615,DE0971C1,12,297,297.0,0.006941522928060581
5616,DE0971C1,13,310,310.0,0.007245360631982424
5617,DE0971C1,14,239,239.0,0.00558593932594774
5618,DE0971C1,15,742,742.0,0.017342121254615997
5619,DE0971C1,16,561,561.0,0.013111765530781097
5620,DE0971C1,17,498,498.0,0.011639321273313701
5621,DE0971C1,18,764,764.0,0.017856308138176038
5622,DE0971C1,19,932,932.0,0.021782826158089096
5623,DE0971C1,20,462,462.0,0.010797924554760903
5624,DE0971C1,21,949,949.0,0.02218015238629458
5625,DE0971C1,22,1160,1160.0,0.027111672042256812
5626,DE0971C1,23,1645,1645.0,0.03844715561164867
5627,DE0971C1,24,2545,2545.0,0.059482073575468614
5628,DE0971C1,25,1588,1588.0,0.03711494414060674
5629,DE0971C1,26,1434,1434.0,0.03351563595568644
5630,DE0971C1,27,1943,1943.0,0.04541205067078016
5631,DE0971C1,28,1555,1555.0,0.03634366381526668
5632,DE0971C1,29,1499,1499.0,0.035034824475295656
5633,DE0971C1,30,1802,1802.0,0.042116580189781705
5634,DE0971C1,31,1629,1629.0,0.03807320151451409
5635,DE0971C1,32,1681,1681.0,0.03928855233020147
5636,DE0971C1,33,1620,1620.0,0.03786285233487589
5637,DE0971C1,34,1576,1576.0,0.036834478567755805
5638,DE0971C1,35,1292,1292.0,0.030196793343617072
5639,DE0971C1,36,1470,1470.0,0.034357032674239237
5640,DE0971C1,37,1721,1721.0,0.04022343757303791
5641,DE0971C1,38,962,962.0,0.022483990090216427
5642,DE0971C1,39,1063,1063.0,0.024844575328378443
5643,DE0971C1,40,824,824.0,0.0192586360024307
5644,DE0971C1,41,629,629.0,0.014701070443603049
5645,DE0971C1,42,607,607.0,0.014186883560043004
5646,DE0971C1,43,1217,1217.0,0.028443883513298743
5647,DE0971C1,44,402,402.0,0.00939559669050624
5648,DE0971C1,45,592,592.0,0.013836301593979338
5649,DE0971C1,46,477,477.0,0.011148506520824568
5650,DE0971C1,47,337,337.0,0.007876408170897022
5651,DE0971C1,48,187,187.0,0.004370588510260365
5652,DE0971C1,49,178,178.0,0.004160239330622166
5653,DE0971C1,50,243,243.0,0.005679427850231384
5654,DE0971C1,51,527,527.0,0.01231711307437012
5655,DE0971C1,52,297,297.0,0.006941522928060581
5656,DE473F42,1,25,25.0,0.0012321340561853129
5657,DE473F42,2,3,3.0,0.00014785608674223755
5658,DE473F42,4,2,2.0,9.857072449482504e-05
5659,DE473F42,5,6,6.0,0.0002957121734844751
5660,DE473F42,6,4,4.0,0.00019714144898965008
5661,DE473F42,7,3,3.0,0.00014785608674223755
5662,DE473F42,8,12,12.0,0.0005914243469689502
5663,DE473F42,9,9,9.0,0.00044356826022671266
5664,DE473F42,10,78,78.0,0.0038442582552981764
5665,DE473F42,11,138,138.0,0.0068013799901429275
5666,DE473F42,12,226,226.0,0.01113849186791523
5667,DE473F42,13,508,508.0,0.025036964021685558
5668,DE473F42,14,600,600.0,0.02957121734844751
5669,DE473F42,15,881,881.0,0.04342040413997043
5670,DE473F42,16,1668,1668.0,0.08220798422868408
5671,DE473F42,17,925,925.0,0.04558896007885658
5672,DE473F42,18,973,973.0,0.04795465746673238
5673,DE473F42,19,702,702.0,0.034598324297683586
5674,DE473F42,20,898,898.0,0.04425825529817644
5675,DE473F42,21,952,952.0,0.04691966485953672
5676,DE473F42,22,1137,1137.0,0.056037456875308034
5677,DE473F42,23,856,856.0,0.04218827008378512
5678,DE473F42,24,476,476.0,0.02345983242976836
5679,DE473F42,25,447,447.0,0.022030556924593395
5680,DE473F42,26,418,418.0,0.020601281419418433
5681,DE473F42,27,263,263.0,0.012962050271069493
5682,DE473F42,28,316,316.0,0.015574174470182356
5683,DE473F42,29,470,470.0,0.023164120256283883
5684,DE473F42,30,2701,2701.0,0.13311976343026122
5685,DE473F42,31,1620,1620.0,0.07984228684080828
5686,DE473F42,32,957,957.0,0.04716609167077378
5687,DE473F42,33,568,568.0,0.02799408575653031
5688,DE473F42,34,116,116.0,0.005717102020699852
5689,DE473F42,35,166,166.0,0.008181370133070479
5690,DE473F42,36,189,189.0,0.009314933464760967
5691,DE473F42,37,242,242.0,0.011927057663873829
5692,DE473F42,38,292,292.0,0.014391325776244456
5693,DE473F42,39,292,292.0,0.014391325776244456
5694,DE473F42,40,83,83.0,0.004090685066535239
5695,DE473F42,41,40,40.0,0.001971414489896501
5696,DE473F42,42,10,10.0,0.0004928536224741252
5697,DE473F42,43,4,4.0,0.00019714144898965008
5698,DE473F42,44,3,3.0,0.00014785608674223755
5699,DE473F42,45,2,2.0,9.857072449482504e-05
5700,DE473F42,46,1,1.0,4.928536224741252e-05
5701,DE473F42,47,2,2.0,9.857072449482504e-05
5702,DE473F42,48,1,1.0,4.928536224741252e-05
5703,DE473F42,49,1,1.0,4.928536224741252e-05
5704,DE473F42,50,1,1.0,4.928536224741252e-05
5705,DE473F42,51,1,1.0,4.928536224741252e-05
5706,DE473F42,52,2,2.0,9.857072449482504e-05
5707,E0A04985,13,3,3.0,0.00011197790302713598
5708,E0A04985,14,120,120.0,0.004479116121085439
5709,E0A04985,15,660,660.0,0.024635138665969916
5710,E0A04985,16,2079,2079.0,0.07760068679780523
5711,E0A04985,17,3693,3693.0,0.1378447986264044
5712,E0A04985,18,3048,3048.0,0.11376954947557015
5713,E0A04985,19,2884,2884.0,0.10764809077675339
5714,E0A04985,20,1521,1521.0,0.056772796834757944
5715,E0A04985,21,1793,1793.0,0.06692546004255161
5716,E0A04985,22,2038,2038.0,0.07607032212310104
5717,E0A04985,23,1201,1201.0,0.0448284871785301
5718,E0A04985,24,1066,1066.0,0.039789481542308984
5719,E0A04985,25,903,903.0,0.03370534881116793
5720,E0A04985,26,1034,1034.0,0.0385950505766862
5721,E0A04985,27,1056,1056.0,0.03941622186555187
5722,E0A04985,28,1012,1012.0,0.037773879287820535
5723,E0A04985,29,968,968.0,0.03613153671008921
5724,E0A04985,30,511,511.0,0.01907356948228883
5725,E0A04985,31,500,500.0,0.018662983837855997
5726,E0A04985,32,314,314.0,0.011720353850173566
5727,E0A04985,33,168,168.0,0.006270762569519615
5728,E0A04985,34,85,85.0,0.0031727072524355194
5729,E0A04985,35,56,56.0,0.0020902541898398714
5730,E0A04985,36,36,36.0,0.0013437348363256317
5731,E0A04985,37,13,13.0,0.0004852375797842559
5732,E0A04985,38,6,6.0,0.00022395580605427196
5733,E0A04985,40,8,8.0,0.00029860774140569595
5734,E0A04985,41,2,2.0,7.465193535142399e-05
5735,E0A04985,42,1,1.0,3.732596767571199e-05
5736,E0A04985,43,12,12.0,0.0004479116121085439
5737,E196D6F9,1,17284,17284.0,0.03483167578569773
5738,E196D6F9,2,14366,14366.0,0.02895116028334492
5739,E196D6F9,3,13105,13105.0,0.026409923118003286
5740,E196D6F9,4,22946,22946.0,0.04624205233618492
5741,E196D6F9,5,7928,7928.0,0.01597694547726288
5742,E196D6F9,6,8636,8636.0,0.017403746359944784
5743,E196D6F9,7,7820,7820.0,0.01575929788498937
5744,E196D6F9,8,39361,39361.0,0.0793224711062745
5745,E196D6F9,9,12394,12394.0,0.02497707646886934
5746,E196D6F9,10,30254,30254.0,0.06096953941335913
5747,E196D6F9,11,11839,11839.0,0.023858609675241577
5748,E196D6F9,12,2375,2375.0,0.004786231774533216
5749,E196D6F9,13,704,704.0,0.0014187398607458462
5750,E196D6F9,14,147,147.0,0.0002962425561500559
5751,E196D6F9,15,157,157.0,0.0003163951109901958
5752,E196D6F9,16,93,93.0,0.00018741876001330068
5753,E196D6F9,17,175,175.0,0.00035266970970244753
5754,E196D6F9,18,245,245.0,0.0004937375935834265
